,Pirinç,Un ve diğer tahıllar,Ekmek,"Diğer fırıncılık ürünleri (bisküvi, kek, kraker, yufka, baklava vb.)",Makarna çeşitleri,Kahvaltılık tahıl ürünleri,Dana eti,Kuzu eti,Tavuk eti,Diğer etler ve yenilebilir sakatatlar,"Şarküteri ürünleri (sucuk, sosis, salam vb.)",Taze balık,Konserve edilmiş veya işlenmiş balık,Süt,"Diğer süt ürünleri (yoğurt, hazır sütlü tatlı vb.)",Peynir,Yumurta,Tereyağı,Margarin,"Sıvı yağlar (zeytinyağı, ayçiçek yağı)",Taze meyveler,Kuru meyve ve sert kabuklu yemişler,Taze sebzeler (patates hariç),Patates,Kuru baklagiller,"Konserve edilmiş veya işlenmiş sebze içerikli ürünler (salça, turşu, zeytin vb. dahil)",Şeker,"Reçel, marmelat, bal vb. ürünler",Çikolata ve şekerlemeler,Dondurma,Kahve,Çay ve bitki çayları,Toz kakao,Su ve maden suyu,"Alkolsüz içecekler (meşrubat, ayran vb.)",Meyve ve sebze suları,"Alkollü içecekler (rakı, viski, votka vb.)",Şarap,Bira,Sigaralar,Erkek giyim,Kadın giyim,Çocuk giyim,Bebek giyim,"Diğer giyim eşyaları ve aksesuarları (kravat, kemer, eşarp vb.)",Giyim eşyalarının temizlenmesi ve tadilatı,Erkek ayakkabısı,Kadın ayakkabısı,Çocuk ve bebek ayakkabısı,Ayakkabı bakım ve tamiri,Gerçek kira,Konutun bakım ve onarımı için malzemeler,Su (şebeke suyu),Elektrik,Doğalgaz ve ilgili abonelik ücretleri,Tüpgaz (ev tüpü),"Katı yakıtlar (odun, kömür)",Mutfak mobilyaları,Yatak odası mobilyaları,Yemek odası ve oturma odası mobilyaları,Halı,Ev tekstili,"Buzdolabı, derin dondurucu",Çamaşır ve bulaşık makineleri,"Fırın, ocak ve fırınlı ocak",Klima ve ısıtıcılar,Diğer büyük ev aletleri (elektrikli süpürge vb.),Elektrikli küçük ev aletleri,"Cam, porselen, seramik vb. mutfak eşyaları",Çatal-bıçak takımı,"Elektriksiz mutfak eşyaları ve ev gereçleri (tencere, tava, çaydanlık vb.)","Çeşitli küçük aksesuarlar (pil, ampul vb.)",Evle ilgili küçük bakım-tamir mal ve hizmetleri,"Ev ile ilgili temizlik malzemeleri (deterjan, yumuşatıcı vb.)","Ev ile ilgili diğer temizlik malzemeleri (bulaşık süngeri, çöp torbası vb.)",Ev içi hizmetler (gündelikçi ücreti),Ev eşyalarının yıkanması ve temizlenmesi hizmetleri,İlaçlar,"Ayakta tedavi hizmetleri (muayene ücreti, muayene katkı payı vb.)",Dizel otomobiller (sıfır km),Benzinli ve elektrikli otomobiller (sıfır km),Motosikletler,Bisikletler,"Kişisel ulaştırma araçlarının yakıt ve yağları (benzin, motorin, motor yağı)",Kişisel ulaştırma araçlarının bakım ve onarımı,Kişisel ulaştırma araçları ile ilgili diğer hizmetler (köprü ve otoban geçiş ücretleri dahil),Demiryolu ile şehir içi yolcu taşımacılığı,Otobüs ile şehir içi yolcu taşımacılığı,Karayolu ile şehirler arası yolcu taşımacılığı,Havayolu ile yolcu taşımacılığı,Deniz ve yurt içi su yolu ile yolcu taşımacılığı,"Diğer satın alınan ulaştırma hizmetleri (nakliye, kargo vb.)","Mobil telefon, ekipman ve aksesuarları",Telefon (mobil ve sabit hat) ve internet ücretleri,Televizyonlar,Bilgisayar ve ekipmanları,Müzik enstrümanları,"Oyunlar, oyuncaklar ve hobiler","Spor, kamp ve açık hava eğlence malzemeleri",Evcil hayvanlar ile ilgili ürünler,Evcil hayvanlarla ilgili veterinerlik ve diğer hizmetler,Kitaplar,Kırtasiye malzemeleri,Okul öncesi eğitim ve ilköğretim,Orta öğretim,Üniversite eğitimi,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler","Lokanta, pastane, kafe vb. yerlerde içilen içecekler","Otel, pansyion vb. yerlerde konaklama hizmetleri",Erkekler için kuaförlük hizmetleri,Kadınlar için kuaförlük hizmetleri,Kişisel bakımda kullanılan elektrikli aletler,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler","Mücevheratlar, saat ve kol saatleri",Seyahat malzemeleri ve diğer kişisel aksesuarlar,Başka yerde sınıflandırılmamış diğer kişisel aksesuarlar,Başka yerde sınıflandırılmayan diğer mali hizmetler (para havale ücreti vb.),Diğer sağlık ürünleri (hasta bezi vb.),Gözlükler ve kontakt lensler,Diğer sağlık ekipmanları (tansiyon aleti vb.),Diş hekimliği hizmetleri,"Tıbbi tahlil, analiz ve röntgen çekim hizmetleri",Kişisel ulaştırma araçlarının yedek parça ve aksesuarları,Demiryolu ile şehirler arası yolcu taşımacılığı,Taksi ile şehir içi yolcu taşımacılığı,Eğlence ve spor hizmetleri,Fotoğrafçılık hizmetleri,"Diğer eğlence ve kültür hizmetleri (sinema, tiyatro vb.)",Şans oyunları,Gazete ve dergiler,Paket turlar,Diğer konaklama hizmetleri (öğrenci yurtları),Konut sigortası,Sağlık sigortası,Ulaştırma sigortası,"Başka yerde sınıflandırılmayan diğer hizmetler (noterlik, avukatlık hizmetleri vb.)","Başka yerde sınıflandırılamayan diğer gıda ürünleri (tuz, sirke, ketçap, mayonez vb.)",TÜFE
2024-12-31,85.71620005715307,87.87797682088569,81.51476149418046,84.82637167292813,89.02209055335574,84.97386791207948,81.94652466552824,86.28061634122872,93.14606985547616,94.77047864796111,85.28557466653,71.59211271902375,86.47279133473728,82.61153709802609,82.24910428694197,87.00951726188156,88.75085017003798,81.59959051253134,89.36794650192374,85.63196397377244,75.00110192588245,84.44179388515559,113.61703428943986,82.55744898382638,85.15479027155173,88.58425006765846,94.67679524960045,83.94938971348756,86.30706637147176,89.16559671813727,80.87720769397816,90.6562015612909,79.22930428167184,85.63574690206376,82.63906444078225,82.35155718958853,81.86791564247115,91.69679151591464,81.67028952461564,85.50645182456734,87.46708037903576,86.47378621959027,90.87252005781458,96.471149393848,90.72479777577894,95.12700108580312,86.52199822435269,89.97441429606549,90.27515762955916,85.0809116167963,77.8270492802547,78.89220625667525,70.55361722852037,76.72302305526841,89.04613143800684,86.72985168148604,83.56620072861745,97.06635178340774,91.32668816753362,91.6102446934326,73.88051441278445,63.71356971982557,94.73215716970977,94.19962863330962,92.69977027549658,92.76819852931855,93.2944832389272,87.84424266979393,89.4447364298764,91.18362670198631,91.00252118875544,87.66773862771728,91.46559754098452,88.49611480168453,85.43520057068264,82.32823250855361,52.56903518297006,98.3018680739178,66.89144636167346,88.25274499070159,87.31199005844404,90.50182951281325,84.86616668131568,89.62427971996188,68.26788611627778,90.53703463921067,75.49012052092843,74.09345033287202,77.60737656061234,64.01870559218672,69.74483800099873,74.02196682298454,98.52375451226452,103.23927646350452,95.37140330097988,96.7591706531205,89.35388184781226,90.71985309231096,74.92641624471439,96.47633990623928,81.63744501070818,90.7984127933491,82.15767815737355,93.62775022205584,75.2207591805369,67.07744221480453,86.14444788804903,101.00732507672554,46.35358993349466,77.8652120304675,78.83739302363583,86.75153224339746,89.61639947579498,72.1099309745178,85.33602341076937,87.06167126317482,99.26701960753016,,,,,,,,,,,,,,,,,,,,88.40001275197862,85.23767369839584
2025-01-01,85.71620005715307,87.87540874502258,81.51476149418046,84.92859478985392,89.02209055335574,84.96960658552506,82.36518322006953,86.53105896248543,93.2027819810581,94.77047864796111,86.06880438768951,71.48306362849159,86.48318394296966,82.67289791500261,82.34429794295131,86.97914849730262,88.86297161398417,81.59959051253134,88.98369803501816,85.63196397377244,74.91019183171701,86.18428568012938,115.3594309851728,81.95502308671117,85.1545734871951,88.76907227020801,94.67679524960045,83.95195749286191,86.31577844179175,89.33902240818576,81.03528044267173,90.6562015612909,79.48560523767205,85.7364429251753,82.70406352422819,82.35218248006308,92.80866579405814,94.06256873702525,95.66041012018228,85.50645182456734,87.46708037903576,86.47378621959027,90.87252005781458,96.471149393848,90.72479777577894,95.12700108580312,86.52199822435269,89.97441429606549,90.27515762955916,85.0809116167963,77.8270492802547,78.89220625667525,70.55361722852037,76.72302305526841,89.04613143800684,86.72985168148604,83.56620072861745,97.06635178340774,91.32668816753362,91.6102446934326,73.88051441278445,63.71356971982557,94.73215716970977,94.19962863330962,92.69977027549658,92.76819852931855,93.2944832389272,87.84424266979393,89.4447364298764,91.18362670198631,91.00252118875544,87.66773862771728,91.46559754098452,88.49611480168453,85.43520057068264,82.32823250855361,52.56903518297006,99.12760376573873,126.98003262836473,88.25274499070159,87.31199005844404,90.50182951281325,84.86616668131568,89.62427971996188,68.26788611627778,90.53703463921067,75.49012052092843,74.09345033287202,81.16955514474445,86.09235528037269,89.02928570827488,74.02196682298454,98.52375451226452,103.23927646350452,95.37140330097988,96.7591706531205,89.35388184781226,90.71985309231096,74.92641624471439,96.47633990623928,81.63744501070818,90.7984127933491,82.15767815737355,93.62775022205584,75.2207591805369,67.07744221480453,86.14444788804903,101.00732507672554,46.35358993349466,77.8652120304675,78.83739302363583,86.75153224339746,89.616399475795,72.1099309745178,85.33602341076937,87.06167126317482,99.26701960753016,,,,,,,,,,,,,,,,,,,,88.40320235995107,86.01744940717685
2025-01-02,85.71620005715307,89.09029775881147,81.51476149418046,85.09369250501939,89.02209055335574,85.11092756314468,82.80991116724505,86.53105896248543,93.66396602670108,94.77047864796111,88.06856718786798,70.79339201033041,86.48318394296966,82.62707543089869,82.38608776190856,86.97893235622733,88.86297161398417,81.69502863008985,88.98369803501816,85.63196397377244,74.60309163003309,86.18428568012938,115.73489716773976,84.94864344176402,86.4948603109122,88.75470466437197,94.67679524960045,84.63115321016072,86.317411485973,90.3896273706508,81.31561980480672,90.6562015612909,80.73754504583492,85.7364429251753,82.70406352422819,82.39995977131629,92.80866579405814,94.06256873702525,95.66041012018228,85.50645182456734,87.46708037903576,86.47378621959027,90.87252005781458,96.471149393848,90.72479777577894,95.12700108580312,86.52199822435269,89.97441429606549,90.27515762955916,85.0809116167963,77.8270492802547,78.89220625667525,70.55361722852037,76.72302305526841,89.04613143800684,86.72985168148604,83.56620072861745,97.06635178340774,91.32668816753362,91.6102446934326,73.88051441278445,63.71356971982557,94.73215716970977,94.19962863330962,92.69977027549658,92.76819852931855,93.2944832389272,87.84424266979393,89.4447364298764,91.18362670198631,91.00252118875544,87.66773862771728,91.46559754098452,88.49611480168453,85.43520057068264,82.32823250855361,52.56903518297006,99.12760376573873,126.98003262836473,88.25274499070159,87.31199005844404,90.50182951281325,84.86616668131568,89.62427971996188,68.26788611627778,90.53703463921067,75.49012052092843,74.09345033287202,81.16955514474445,86.09235528037269,89.02928570827488,74.02196682298454,98.52375451226452,103.23927646350452,95.37140330097988,96.7591706531205,89.35388184781226,90.71985309231096,74.92641624471439,96.47633990623928,81.63744501070818,90.7984127933491,82.15767815737355,93.62775022205584,75.2207591805369,67.07744221480453,86.14444788804903,101.00732507672554,46.35358993349466,77.8652120304675,78.83739302363583,86.75153224339746,89.616399475795,72.1099309745178,85.33602341076937,87.06167126317482,99.26701960753016,,,,,,,,,,,,,,,,,,,,88.83264154115858,86.0742507981453
2025-01-03,85.71620005715307,89.0571412048868,81.51476149418046,85.10014468516673,89.02209055335574,85.19018604444842,82.74187804929629,86.46570483909238,94.4175799494182,97.20576822837803,88.03350596428537,73.12936045660085,86.48318394296966,82.60688847203008,82.37559243845723,86.97462164059698,88.86297161398417,81.69502863008985,88.56379491404242,85.53994863008532,74.44705520726265,85.80448699455684,116.1091141142734,83.93768437931665,86.4948603109122,88.75471445954155,94.67679524960045,84.66620254115638,86.30494791234334,90.3896273706508,81.1884773927477,90.66368364306189,80.73754504583492,85.80974774810086,82.68502736911283,82.5211864544736,92.80866579405814,94.06256873702525,95.66041012018228,85.50645182456734,87.46708037903574,86.47378621959027,90.87252005781458,96.471149393848,90.72479777577894,95.12700108580312,86.52199822435269,89.97441429606549,90.27515762955916,85.0809116167963,77.8270492802547,78.89220625667525,70.55361722852037,76.72302305526841,89.04613143800684,86.72985168148604,83.56620072861745,97.06635178340774,91.32668816753362,91.6102446934326,73.88051441278445,63.71356971982557,94.73215716970977,94.19962863330962,92.69977027549658,92.76819852931855,93.2944832389272,87.84424266979393,89.4447364298764,91.18362670198631,91.00252118875544,87.66773862771728,91.46559754098452,88.49611480168453,85.43520057068264,82.32823250855361,52.56903518297006,99.12760376573873,126.98003262836473,88.25274499070159,87.31199005844404,90.50182951281325,84.86616668131568,89.62427971996188,68.26788611627778,90.53703463921067,75.49012052092843,74.09345033287202,81.16955514474445,86.09235528037269,89.02928570827488,74.02196682298454,98.52375451226452,103.23927646350452,95.37140330097988,96.7591706531205,89.35388184781226,90.71985309231096,74.92641624471439,96.47633990623928,81.63744501070818,90.7984127933491,82.15767815737355,93.62775022205584,75.2207591805369,67.07744221480453,86.14444788804903,101.00732507672554,46.35358993349466,77.8652120304675,78.83739302363583,86.75153224339746,89.616399475795,72.1099309745178,85.33602341076937,87.06167126317482,99.26701960753016,,,,,,,,,,,,,,,,,,,,88.87686319882025,86.09270673857374
2025-01-04,85.93977147659328,89.12602165691533,81.5023534878991,85.45849923275452,89.02209055335574,85.48196034599273,82.79796097494587,86.3123862046616,94.455712185971,98.82426362671012,88.25143947470185,72.98638139205659,86.48318394296966,83.15873145131452,82.44142347665971,87.03123131126425,88.86297161398417,81.69502863008985,88.56379491404242,85.29757470508653,73.6645434033323,85.80448699455684,115.90511183694962,83.93768437931665,86.69414693036319,88.73946576341275,94.67679524960045,84.69023523271166,86.82903467390005,90.9851378203463,82.21587640387264,90.66368364306189,81.38250734457374,85.80974774810086,82.90018467750244,83.70657331704545,92.80866579405814,94.06256873702525,95.66041012018228,85.50645182456734,87.46708037903574,86.47378621959027,90.87252005781458,96.471149393848,90.72479777577894,95.12700108580312,86.52199822435269,89.97441429606549,90.27515762955916,85.0809116167963,77.8270492802547,78.89220625667525,70.55361722852037,76.72302305526841,89.04613143800684,86.72985168148604,83.56620072861745,97.06635178340774,91.32668816753362,91.6102446934326,73.88051441278445,63.71356971982557,94.73215716970977,94.19962863330962,92.69977027549658,92.76819852931855,93.2944832389272,87.84424266979393,89.4447364298764,91.18362670198631,91.00252118875544,87.66773862771728,91.46559754098452,88.49611480168453,85.43520057068264,82.32823250855361,52.56903518297006,99.12760376573873,126.98003262836473,88.25274499070159,87.31199005844404,90.50182951281325,84.86616668131568,89.62427971996188,68.26788611627778,90.53703463921067,75.49012052092843,74.09345033287202,81.16955514474445,86.09235528037269,89.02928570827488,74.02196682298454,98.52375451226452,103.23927646350452,95.37140330097988,96.7591706531205,89.35388184781226,90.71985309231096,74.92641624471439,96.47633990623928,81.63744501070818,90.7984127933491,82.15767815737355,93.62775022205584,75.2207591805369,67.07744221480453,86.14444788804903,101.00732507672554,46.35358993349466,77.8652120304675,78.83739302363583,86.75153224339746,89.616399475795,72.1099309745178,85.33602341076937,87.06167126317482,99.26701960753016,,,,,,,,,,,,,,,,,,,,88.76340667589427,86.0877114192671
2025-01-05,85.87606074129067,89.12602165691533,81.5023534878991,85.45849923275452,88.94862205693356,85.48196034599273,82.79796097494587,85.9912497508503,94.54283993001684,98.82426362671012,88.2061171584606,73.96544793617296,86.48318394296966,83.17277480660518,82.44369626025775,87.03438221547255,88.86297161398417,81.69502863008985,88.56379491404242,85.47722150258441,73.03217427826749,85.80583216132385,115.90511183694962,83.93768437931665,86.80429354738335,88.72726785093188,94.67679524960045,84.69023523271166,86.82903467390005,90.9851378203463,82.33938049333292,90.66368364306189,81.38250734457374,85.80974774810086,82.84412429712187,83.70657331704545,92.80866579405814,94.06256873702525,95.66041012018228,85.50645182456734,87.46708037903574,86.47378621959027,90.87252005781458,96.471149393848,90.72479777577894,95.12700108580312,86.52199822435269,89.97441429606549,90.27515762955916,85.0809116167963,77.8270492802547,78.89220625667525,70.55361722852037,76.72302305526841,89.04613143800684,86.72985168148604,83.56620072861745,97.06635178340774,91.32668816753362,91.6102446934326,73.88051441278445,63.71356971982557,94.73215716970977,94.19962863330962,92.69977027549658,92.76819852931855,93.2944832389272,87.84424266979393,89.4447364298764,91.18362670198631,91.00252118875544,87.66773862771728,91.46559754098452,88.49611480168453,85.43520057068264,82.32823250855361,52.56903518297006,99.12760376573873,126.98003262836473,88.25274499070159,87.31199005844404,90.50182951281325,84.86616668131568,89.62427971996188,68.26788611627778,90.53703463921067,75.49012052092843,74.09345033287202,81.16955514474445,86.09235528037269,89.02928570827488,74.02196682298454,98.52375451226452,103.23927646350452,95.37140330097988,96.7591706531205,89.35388184781226,90.71985309231096,74.92641624471439,96.47633990623928,81.63744501070818,90.7984127933491,82.15767815737355,93.62775022205584,75.2207591805369,67.07744221480453,86.14444788804903,101.00732507672554,46.35358993349466,77.8652120304675,78.83739302363583,86.75153224339746,89.616399475795,72.1099309745178,85.33602341076937,87.06167126317482,99.26701960753016,,,,,,,,,,,,,,,,,,,,88.55483983650224,86.07560931498615
2025-01-06,85.87606074129067,89.12602165691533,81.5023534878991,85.45849923275452,88.94862205693356,85.48196034599273,82.79796097494587,85.9912497508503,94.54283993001684,98.82426362671012,88.2061171584606,73.96544793617296,86.48318394296966,83.17277480660518,82.44369626025775,87.03438221547255,88.86297161398417,81.69502863008985,88.56379491404242,85.47722150258441,73.03217427826749,85.80583216132385,115.90511183694962,83.93768437931665,86.80429354738335,88.72726785093188,94.67679524960045,84.69023523271166,86.82903467390005,90.9851378203463,82.33938049333292,90.66368364306189,81.38250734457374,85.80974774810086,82.84412429712187,83.70657331704545,92.80866579405816,94.06256873702525,95.66041012018228,85.50645182456734,87.46708037903574,86.47378621959027,90.87252005781458,96.471149393848,90.72479777577894,95.12700108580312,86.52199822435269,89.97441429606549,90.27515762955916,85.0809116167963,78.43537666194146,78.89220625667525,87.8857851325082,76.72302305526841,89.04613143800684,86.72985168148604,83.56620072861745,97.06635178340774,91.32668816753362,91.6102446934326,73.88051441278445,63.71356971982557,94.73215716970977,94.19962863330962,92.69977027549658,92.76819852931855,93.2944832389272,87.84424266979393,89.4447364298764,91.18362670198631,91.00252118875544,87.66773862771728,91.46559754098452,88.49611480168453,85.43520057068264,98.9667682985323,52.56903518297006,99.12760376573873,126.98003262836473,88.25703723260962,87.49765055164721,90.50182951281325,84.86616668131568,91.32578149584968,68.26788611627778,90.53703463921067,75.49012052092843,74.09345033287202,81.16955514474445,86.09235528037269,89.02928570827487,74.02196682298454,98.52375451226452,103.23927646350452,95.37140330097988,96.7591706531205,89.35388184781226,90.71985309231096,74.92641624471439,96.47633990623928,81.63744501070818,90.7984127933491,82.15767815737355,93.62775022205584,75.2207591805369,67.07744221480453,86.14444788804903,101.00732507672554,46.35358993349466,77.8652120304675,78.83739302363583,86.75153224339746,89.616399475795,72.1099309745178,85.33602341076937,87.06167126317482,99.26701960753016,,,,,,,,,,,,,,,,,,,,88.55483983650224,86.74396884798914
2025-01-07,85.87606074129067,89.12585052731504,81.71675907699618,85.45849923275452,88.94862205693356,85.48196034599273,83.04819808215954,86.22540422387557,94.54283993001684,98.82426362671012,88.2061171584606,72.16587146146094,86.48318394296966,83.24462096073711,82.34327723231969,87.03438221547255,88.86297161398417,81.69502863008985,89.77131883927632,85.91790496395029,72.96717501148362,85.80583216132385,117.7463199764387,83.93768437931665,86.80429354738335,88.72726785093188,94.67679524960045,84.69023523271166,86.82903467390005,90.9851378203463,82.46407614303351,90.66368364306189,81.38250734457374,85.80974774810086,82.91081508460059,83.70657331704545,92.80866579405816,94.06256873702525,95.66041012018228,85.50645182456734,87.47479074592283,86.47580555286379,90.88424214456126,96.48219158435111,90.72407142245868,95.12700108580312,86.52403781688581,89.97464178659,90.27703252949874,85.0809116167963,78.58125742491093,78.96804602884363,87.8857851325082,76.72302305526841,89.04613143800684,86.72985168148604,84.18416168385875,97.10092365713058,91.3179074537183,91.66299172941808,73.9091341334261,63.744651007849214,94.7546390789063,94.21227902690424,92.69882532084904,92.7802374593094,93.30116239916212,87.8623335822367,89.47660304300562,91.19141219679436,91.3429769535566,87.66597056810492,91.4710801166098,88.50816677622724,85.45118546959723,98.9667682985323,52.56903518297006,99.12760376573873,126.98003262836473,88.25703951432823,87.50011657329244,90.57555137321192,83.20445151155984,91.7910066198636,68.26788611627778,90.67301010434156,75.49012052092843,74.09345033287202,81.16955514474445,86.09235528037269,89.02928570827487,74.02196682298454,98.52375451226452,103.23927646350452,95.37652843370218,96.76494186578029,89.3550675211574,90.71942233771549,74.93975212980948,96.4791542465589,81.63744501070818,90.79831888093014,82.17504773126201,93.62775022205584,75.2207591805369,68.49543707069114,86.33878271484916,101.05467036625102,46.35358993349466,77.8652120304675,78.83739302363583,86.76273783115192,89.4445378394806,72.11090699990577,85.32865928383141,89.47567567282783,99.26701960753016,,,,,,,,,,,,,,,,,,,,88.57234837244391,86.86772496837348
2025-01-08,85.90578104021749,89.14734169200156,81.71675907699618,85.45938435398595,88.94862205693356,85.48196034599273,83.04819808215954,86.22540422387557,94.6401053021496,98.82426362671012,88.20865784790037,74.09261233696087,86.48318394296966,83.24462096073711,82.31172238745869,87.1112215636243,89.00391766635039,81.69502863008985,89.34769903264736,86.00100110869664,74.00033716039388,85.80583216132385,120.41194807219522,85.85334092658138,86.80429354738335,88.66213408131237,94.67679524960045,84.69023523271166,86.82903467390005,90.9851378203463,82.46407614303351,90.66368364306189,81.38250734457374,85.80974774810086,82.89180243846188,83.70657331704545,92.80866579405811,94.06256873702525,95.66041012018228,85.50645182456734,87.47665486671121,86.47636346199974,90.88619925248366,96.4832508885842,90.72434030840894,95.12700108580312,86.52423287243111,89.9746450050431,90.2773318907938,85.0809116167963,78.7304452789085,78.97689129653683,87.8857851325082,76.72302305526841,89.04613143800684,86.72985168148604,84.18420276518182,97.10464216178744,91.3184585957069,91.66640322663956,73.91111791408424,63.759512786500686,94.75515382418192,94.21235771573154,92.69882650562604,92.7804672416907,93.30126878380558,87.86277016221767,89.4809507830557,91.19164824018344,91.34680234237354,87.66619684763143,91.47121136684636,88.50846886590053,85.45298670841484,82.32823250855361,52.56903518297006,99.12760376573873,126.98003262836473,88.2570395143282,87.50011657329242,90.57580989106845,83.22614039180357,91.79100793762125,68.26788611627778,90.67301010434156,75.49012052092843,74.09345033287202,81.16955514474445,86.09235528037269,89.02928570827488,74.02196682298454,98.52375451226452,103.23927646350452,95.37656428167628,96.76511788399188,89.35509504632967,90.7194474946746,74.9400420660512,96.47943994962058,81.63744501070818,90.79852105999656,82.18044141989306,93.62775022205584,75.2207591805369,68.49170550528088,86.33976070804026,101.0546945929898,46.51070271448088,77.8652120304675,78.83739302363583,86.76283342532926,89.44552305392767,72.11093248892679,85.32906157820995,89.47568272388655,99.26701960753016,,,,,,,,,,,,,,,,,,,,88.5801360886387,86.91163188228546
2025-01-09,86.25615979909884,89.91464334051422,81.71675907699618,85.90143548812529,88.94862205693356,85.48196034599273,82.5766083210721,86.8470528499338,94.74113254928992,98.82426362671012,87.81988046619418,82.50150727825236,86.48318394296966,83.24462096073711,82.18036395401595,87.88906048822423,89.00391766635039,82.52810867694139,88.1458732642225,85.908998991416,75.79260701908719,86.2370269250086,127.13348561670406,88.29098481115166,87.32559887683698,88.6317965520189,94.12715447368424,84.81374011563815,86.97035079313149,91.20407722162972,82.83530358889954,90.66368364306189,81.38250734457374,85.80974774810086,82.81009526215952,83.70657331704545,92.80866579405804,94.06256873702525,95.66041012018228,85.50645182456734,87.4805053450292,86.47492945459567,90.88450460745928,96.58090932126971,90.73023453832332,95.12700108580312,86.51914033713238,89.97324542727878,90.33175100773884,85.0809116167963,78.719669425685,78.93421633565596,87.8857851325082,76.72302305526841,89.04613143800684,92.7874799031419,83.87622523684493,97.11484646656912,91.31321341916072,91.66680213863184,73.9226984002898,63.73718060967327,94.75131258855694,94.19917039873155,92.74355522960757,92.79171074562046,93.31405871140905,87.86877201451557,89.47270900368657,91.18909162840154,91.58919376851524,87.66580547182409,91.47308998878528,88.50797514613252,85.4465558021832,98.9667682985323,52.56903518297006,99.12760376573873,126.98003262836473,88.25703723260962,87.59875312672011,91.51266530759936,82.94910855621517,92.6282794456394,68.26788611627778,79.8055779627767,75.49012052092843,74.09345033287202,81.16955514474445,86.09235528037269,89.02928570827487,74.02196682298454,98.52375451226452,103.23927646350452,95.37780767238438,96.76665899575669,89.37551546321934,90.733857823429,74.92186726158002,96.4834640249332,100.29678066310515,90.80154804871349,82.17752541422792,93.62775022205584,75.2207591805369,68.37581688166537,86.76850470144198,101.3704409406102,46.35358993349466,77.8652120304675,78.83739302363583,86.77769332851318,89.74908596257559,72.11388327331288,85.33880171826135,88.73012117976597,99.26701960753016,,,,,,,,,,,,,,,,,,,,88.58746917277774,87.35877789177414
